StationID,TypeID,MeasurementDate,Value,QualityFlag
US1FLVL0090,1,2026-03-13,0.18,Good
US1FLVL0090,1,2026-03-14,0.0,Good
US1FLVL0090,1,2026-03-15,0.0,Good
US1FLVL0090,1,2026-03-16,0.59,Good
US1FLVL0090,1,2026-03-17,0.21,Good
US1FLVL0090,1,2026-03-18,0.0,Good
US1FLVL0090,1,2026-03-20,0.0,Good
US1FLVL0090,1,2026-03-21,0.0,Good
US1FLVL0090,1,2026-03-22,0.0,Good
US1FLVL0090,1,2026-03-23,0.0,Good
US1FLVL0090,1,2026-03-24,0.0,Good
US1FLVL0090,1,2026-03-25,0.05,Good
US1FLVL0091,1,2026-01-02,0.0,Good
US1FLVL0091,1,2026-01-04,0.41,Good
US1FLVL0091,1,2026-01-05,0.0,Good
US1FLVL0091,1,2026-01-06,0.0,Good
US1FLVL0091,1,2026-01-08,0.0,Good
US1FLVL0091,1,2026-01-09,0.0,Good
US1FLVL0091,1,2026-01-11,0.0,Good
US1FLVL0091,1,2026-01-12,0.01,Good
US1FLVL0091,1,2026-01-13,0.0,Good
US1FLVL0091,1,2026-01-14,0.0,Good
US1FLVL0091,1,2026-01-15,0.23,Good
US1FLVL0091,1,2026-01-16,0.0,Good
US1FLVL0091,1,2026-01-19,0.08,Good
US1FLVL0091,1,2026-01-21,0.0,Good
US1FLVL0091,1,2026-01-23,0.0,Good
US1FLVL0091,1,2026-01-24,0.0,Good
US1FLVL0091,1,2026-01-25,0.0,Good
US1FLVL0091,1,2026-01-26,0.05,Good
US1FLVL0091,1,2026-01-28,0.0,Good
US1FLVL0091,1,2026-01-30,0.0,Good
US1FLVL0091,1,2026-02-02,0.0,Good
US1FLVL0091,1,2026-02-03,0.0,Good
US1FLVL0091,1,2026-02-04,0.0,Good
US1FLVL0091,1,2026-02-05,0.18,Good
US1FLVL0091,1,2026-02-07,0.0,Good
US1FLVL0091,1,2026-02-09,0.0,Good
US1FLVL0091,1,2026-02-11,0.0,Good
US1FLVL0091,1,2026-02-12,0.0,Good
US1FLVL0091,1,2026-02-18,0.0,Good
US1FLVL0091,1,2026-02-19,0.0,Good
US1FLVL0091,1,2026-02-20,0.0,Good
US1FLVL0091,1,2026-02-21,0.0,Good
US1FLVL0091,1,2026-02-22,0.1,Good
US1FLVL0091,1,2026-02-23,0.01,Good
US1FLVL0091,1,2026-02-24,0.0,Good
US1FLVL0091,1,2026-02-26,0.0,Good
US1FLVL0091,1,2026-02-28,0.37,Good
US1FLVL0091,1,2026-03-01,0.01,Good
US1FLVL0091,1,2026-03-02,0.0,Good
US1FLVL0091,1,2026-03-03,0.0,Good
US1FLVL0091,1,2026-03-04,0.0,Good
US1FLVL0091,1,2026-03-05,0.0,Good
US1FLVL0091,1,2026-03-06,0.0,Good
US1FLVL0091,1,2026-03-09,0.01,Good
US1FLVL0091,1,2026-03-11,0.0,Good
US1FLVL0091,1,2026-03-12,0.0,Good
US1FLVL0091,1,2026-03-13,0.1,Good
US1FLVL0091,1,2026-03-14,0.0,Good
US1FLVL0091,1,2026-03-16,0.33,Good
US1FLVL0091,1,2026-03-17,0.23,Good
US1FLVL0091,1,2026-03-18,0.0,Good
US1FLVL0091,1,2026-03-20,0.0,Good
US1FLVL0091,1,2026-03-21,0.0,Good
US1FLVL0091,1,2026-03-22,0.0,Good
US1FLVL0091,1,2026-03-25,0.11,Good
USC00084731,1,2026-01-01,0.0,Good
USC00084731,1,2026-01-02,0.0,Good
USC00084731,1,2026-01-03,0.0,Good
USC00084731,1,2026-01-04,0.15,Good
USC00084731,1,2026-01-05,0.02,Good
USC00084731,1,2026-01-06,0.0,Good
USC00084731,1,2026-01-07,0.0,Good
USC00084731,1,2026-01-08,0.0,Good
USC00084731,1,2026-01-09,0.0,Good
USC00084731,1,2026-01-10,0.0,Good
USC00084731,1,2026-01-11,0.04,Good
USC00084731,1,2026-01-12,0.04,Good
USC00084731,1,2026-01-13,0.01,Good
USC00084731,1,2026-01-14,0.0,Good
USC00084731,1,2026-01-15,0.03,Good
USC00084731,1,2026-01-16,0.0,Good
USC00084731,1,2026-01-17,0.0,Good
USC00084731,1,2026-01-18,0.07,Good
USC00084731,1,2026-01-19,0.47,Good
USC00084731,1,2026-01-20,0.02,Good
USC00084731,1,2026-01-21,0.01,Good
USC00084731,1,2026-01-22,0.0,Good
USC00084731,1,2026-01-23,0.0,Good
USC00084731,1,2026-01-24,0.0,Good
USC00084731,1,2026-01-25,0.0,Good
USC00084731,1,2026-01-26,0.02,Good
USC00084731,1,2026-01-27,0.0,Good
USC00084731,1,2026-01-28,0.0,Good
USC00084731,1,2026-01-29,0.0,Good
USC00084731,1,2026-01-30,0.0,Good
USC00084731,1,2026-01-31,0.0,Good
USC00084731,1,2026-02-01,0.0,Good
USC00084731,1,2026-02-02,0.0,Good
USC00084731,1,2026-02-03,0.0,Good
USC00084731,1,2026-02-04,0.0,Good
USC00084731,1,2026-02-05,0.13,Good
USC00084731,1,2026-02-06,0.01,Good
USC00084731,1,2026-02-07,0.0,Good
USC00084731,1,2026-02-08,0.0,Good
USC00084731,1,2026-02-09,0.0,Good
USC00084731,1,2026-02-10,0.0,Good
USC00084731,1,2026-02-11,0.0,Good
USC00084731,1,2026-02-12,0.0,Good
USC00084731,1,2026-02-13,0.0,Good
USC00084731,1,2026-02-14,0.0,Good
USC00084731,1,2026-02-15,0.0,Good
USC00084731,1,2026-02-16,1.8,Good
USC00084731,1,2026-02-17,0.0,Good
USC00084731,1,2026-02-18,0.0,Good
USC00084731,1,2026-02-19,0.0,Good
USC00084731,1,2026-02-20,0.0,Good
USC00084731,1,2026-02-21,0.0,Good
USC00084731,1,2026-02-22,0.33,Good
USC00084731,1,2026-02-23,0.0,Good
USC00084731,1,2026-02-24,0.0,Good
USC00084731,1,2026-02-25,0.0,Good
USC00084731,1,2026-02-26,0.0,Good
USC00084731,1,2026-02-27,0.0,Good
USC00084731,1,2026-02-28,0.53,Good
USC00084731,1,2026-03-04,0.0,Good
USC00084731,1,2026-03-06,0.04,Good
USC00084731,1,2026-03-07,0.01,Good
USC00084731,1,2026-03-08,0.2,Good
USC00084731,1,2026-03-12,0.0,Good
USC00084731,1,2026-03-13,0.23,Good
USC00084731,1,2026-03-14,0.01,Good
USC00084731,1,2026-03-15,0.01,Good
USC00084731,1,2026-03-16,0.44,Good
USC00084731,1,2026-03-17,0.26,Good
USC00084731,1,2026-03-18,0.02,Good
USC00084731,1,2026-03-21,0.0,Good
USC00084731,1,2026-03-23,0.0,Good
US1FLMN0044,1,2026-01-09,0.2,Good
US1FLMN0044,1,2026-01-14,0.15,Good
US1FLMN0044,1,2026-03-13,0.12,Good
US1FLMN0044,1,2026-03-14,0.04,Good
US1FLMN0044,1,2026-03-16,0.03,Good
US1FLMN0044,1,2026-03-17,1.76,Good
US1FLMN0049,1,2026-01-01,0.0,Good
US1FLMN0049,1,2026-01-02,0.0,Good
US1FLMN0049,1,2026-01-03,0.0,Good
US1FLMN0049,1,2026-01-04,0.0,Good
US1FLMN0049,1,2026-01-05,0.0,Good
US1FLMN0049,1,2026-01-06,0.0,Good
US1FLMN0049,1,2026-01-07,0.0,Good
US1FLMN0049,1,2026-01-08,0.0,Good
US1FLMN0049,1,2026-01-09,0.01,Good
US1FLMN0049,1,2026-01-10,0.0,Good
US1FLMN0049,1,2026-01-11,0.13,Good
US1FLMN0049,1,2026-01-12,0.03,Good
US1FLMN0049,1,2026-01-13,0.0,Good
US1FLMN0049,1,2026-01-14,0.13,Good
US1FLMN0049,1,2026-01-15,0.08,Good
US1FLMN0049,1,2026-01-16,0.13,Good
US1FLMN0049,1,2026-01-17,0.0,Good
US1FLMN0049,1,2026-01-18,0.03,Good
US1FLMN0049,1,2026-01-19,0.0,Good
US1FLMN0049,1,2026-01-20,0.0,Good
US1FLMN0049,1,2026-01-21,0.0,Good
US1FLMN0049,1,2026-01-22,0.04,Good
US1FLMN0049,1,2026-01-23,0.01,Good
US1FLMN0049,1,2026-01-24,0.0,Good
US1FLMN0049,1,2026-01-25,0.0,Good
US1FLMN0049,1,2026-01-26,0.0,Good
US1FLMN0049,1,2026-01-27,0.0,Good
US1FLMN0049,1,2026-01-28,0.0,Good
US1FLMN0049,1,2026-01-29,0.08,Good
US1FLMN0049,1,2026-01-30,0.08,Good
US1FLMN0049,1,2026-01-31,0.27,Good
US1FLMN0049,1,2026-02-01,0.07,Good
US1FLMN0049,1,2026-02-02,0.0,Good
US1FLMN0049,1,2026-02-03,0.0,Good
US1FLMN0049,1,2026-02-04,0.0,Good
US1FLMN0049,1,2026-02-05,0.02,Good
US1FLMN0049,1,2026-02-06,0.05,Good
US1FLMN0049,1,2026-02-07,0.0,Good
US1FLMN0049,1,2026-02-08,0.0,Good
US1FLMN0049,1,2026-02-09,0.0,Good
US1FLMN0049,1,2026-02-10,0.0,Good
US1FLMN0049,1,2026-02-11,0.0,Good
US1FLMN0049,1,2026-02-12,0.0,Good
US1FLMN0049,1,2026-02-13,0.0,Good
US1FLMN0049,1,2026-02-14,0.0,Good
US1FLMN0049,1,2026-02-15,0.0,Good
US1FLMN0049,1,2026-02-16,0.03,Good
US1FLMN0049,1,2026-02-17,0.0,Good
US1FLMN0049,1,2026-02-18,0.0,Good
US1FLMN0049,1,2026-02-19,0.0,Good
US1FLMN0049,1,2026-02-20,0.0,Good
US1FLMN0049,1,2026-02-21,0.0,Good
US1FLMN0049,1,2026-02-22,0.0,Good
US1FLMN0049,1,2026-02-23,0.0,Good
US1FLMN0049,1,2026-02-24,0.0,Good
US1FLMN0049,1,2026-02-25,0.0,Good
US1FLMN0049,1,2026-02-26,0.0,Good
US1FLMN0049,1,2026-02-28,0.0,Good
US1FLMN0049,1,2026-03-01,0.0,Good
US1FLMN0049,1,2026-03-02,0.0,Good
US1FLMN0049,1,2026-03-03,0.0,Good
US1FLMN0049,1,2026-03-04,0.0,Good
US1FLMN0049,1,2026-03-05,0.03,Good
US1FLMN0049,1,2026-03-06,0.0,Good
US1FLMN0049,1,2026-03-07,0.0,Good
US1FLMN0049,1,2026-03-08,0.0,Good
US1FLMN0049,1,2026-03-09,0.0,Good
US1FLMN0049,1,2026-03-10,0.0,Good
US1FLMN0049,1,2026-03-11,0.0,Good
US1FLMN0049,1,2026-03-12,0.0,Good
US1FLMN0049,1,2026-03-13,0.0,Good
US1FLMN0049,1,2026-03-14,0.12,Good
US1FLMN0049,1,2026-03-15,0.04,Good
US1FLMN0049,1,2026-03-16,0.05,Good
US1FLMN0049,1,2026-03-17,3.28,Good
US1FLMN0049,1,2026-03-18,0.01,Good
US1FLMN0049,1,2026-03-19,0.0,Good
US1FLMN0049,1,2026-03-20,0.0,Good
US1FLMN0049,1,2026-03-21,0.0,Good
US1FLMN0049,1,2026-03-22,0.0,Good
US1FLMN0049,1,2026-03-23,0.0,Good
US1FLMN0049,1,2026-03-24,0.0,Good
US1FLMN0049,1,2026-03-25,0.0,Good
US1FLFL0038,1,2026-02-05,0.22,Good
US1FLFL0038,1,2026-02-16,0.84,Good
US1FLFL0038,1,2026-02-22,0.13,Good
US1FLFL0038,1,2026-02-28,0.93,Good
US1FLFL0038,1,2026-03-09,0.05,Good
US1FLFL0038,1,2026-03-13,0.1,Good
US1FLFL0038,1,2026-03-16,0.55,Good
US1FLFL0038,1,2026-03-17,0.85,Good
US1FLFL0038,1,2026-03-25,0.2,Good
US1FLFL0039,1,2026-01-01,0.0,Good
US1FLFL0039,1,2026-01-02,0.0,Good
US1FLFL0039,1,2026-01-03,0.0,Good
US1FLFL0039,1,2026-01-04,0.43,Good
US1FLFL0039,1,2026-01-05,0.0,Good
US1FLFL0039,1,2026-01-06,0.0,Good
US1FLFL0039,1,2026-01-07,0.0,Good
US1FLFL0039,1,2026-01-08,0.0,Good
US1FLFL0039,1,2026-01-09,0.0,Good
US1FLFL0039,1,2026-01-10,0.0,Good
US1FLFL0039,1,2026-01-11,0.0,Good
US1FLFL0039,1,2026-01-12,0.02,Good
US1FLFL0039,1,2026-01-13,0.0,Good
US1FLFL0039,1,2026-01-14,0.0,Good
US1FLFL0039,1,2026-01-15,0.13,Good
US1FLFL0039,1,2026-01-16,0.0,Good
US1FLFL0039,1,2026-01-17,0.0,Good
US1FLFL0039,1,2026-01-18,0.0,Good
US1FLFL0039,1,2026-01-19,0.06,Good
US1FLFL0039,1,2026-01-20,0.0,Good
US1FLFL0039,1,2026-01-21,0.0,Good
US1FLFL0039,1,2026-01-22,0.0,Good
US1FLFL0039,1,2026-01-23,0.0,Good
US1FLFL0039,1,2026-01-24,0.0,Good
US1FLFL0039,1,2026-01-25,0.0,Good
US1FLFL0039,1,2026-01-26,0.0,Good
US1FLFL0039,1,2026-01-27,0.02,Good
US1FLFL0039,1,2026-01-28,0.0,Good
US1FLFL0039,1,2026-01-29,0.0,Good
US1FLFL0039,1,2026-01-30,0.0,Good
US1FLFL0039,1,2026-01-31,0.0,Good
US1FLFL0039,1,2026-02-01,0.0,Good
US1FLFL0039,1,2026-02-02,0.0,Good
US1FLFL0039,1,2026-02-03,0.0,Good
US1FLFL0039,1,2026-02-04,0.0,Good
US1FLFL0039,1,2026-02-05,0.18,Good
US1FLFL0039,1,2026-02-06,0.0,Good
US1FLFL0039,1,2026-02-07,0.02,Good
US1FLFL0039,1,2026-02-08,0.0,Good
US1FLFL0039,1,2026-02-09,0.0,Good
US1FLFL0039,1,2026-02-10,0.0,Good
US1FLFL0039,1,2026-02-11,0.0,Good
US1FLFL0039,1,2026-02-12,0.0,Good
US1FLFL0039,1,2026-02-13,0.0,Good
US1FLFL0039,1,2026-02-14,0.0,Good
US1FLFL0039,1,2026-02-15,0.0,Good
US1FLFL0039,1,2026-02-16,0.86,Good
US1FLFL0039,1,2026-02-17,0.0,Good
US1FLFL0039,1,2026-02-18,0.0,Good
US1FLFL0039,1,2026-02-19,0.0,Good
US1FLFL0039,1,2026-02-20,0.0,Good
US1FLFL0039,1,2026-02-21,0.0,Good
US1FLFL0039,1,2026-02-22,0.13,Good
US1FLFL0039,1,2026-02-23,0.04,Good
US1FLFL0039,1,2026-02-24,0.0,Good
US1FLFL0039,1,2026-02-25,0.0,Good
US1FLFL0039,1,2026-02-26,0.0,Good
US1FLFL0039,1,2026-02-27,0.0,Good
US1FLFL0039,1,2026-02-28,0.81,Good
US1FLFL0039,1,2026-03-01,0.02,Good
US1FLFL0039,1,2026-03-02,0.01,Good
US1FLFL0039,1,2026-03-03,0.0,Good
US1FLFL0039,1,2026-03-04,0.0,Good
US1FLFL0039,1,2026-03-05,0.0,Good
US1FLFL0039,1,2026-03-06,0.0,Good
US1FLFL0039,1,2026-03-07,0.0,Good
US1FLFL0039,1,2026-03-08,0.0,Good
US1FLFL0039,1,2026-03-09,0.05,Good
US1FLFL0039,1,2026-03-10,0.0,Good
US1FLFL0039,1,2026-03-11,0.32,Good
US1FLFL0039,1,2026-03-12,0.01,Good
US1FLFL0039,1,2026-03-13,0.11,Good
US1FLFL0039,1,2026-03-14,0.19,Good
US1FLFL0039,1,2026-03-15,0.0,Good
US1FLFL0039,1,2026-03-16,0.75,Good
US1FLFL0039,1,2026-03-17,0.41,Good
US1FLFL0039,1,2026-03-18,0.18,Good
US1FLFL0039,1,2026-03-19,0.0,Good
US1FLFL0039,1,2026-03-20,0.0,Good
US1FLFL0039,1,2026-03-21,0.17,Good
US1FLFL0039,1,2026-03-22,0.0,Good
US1FLFL0039,1,2026-03-23,0.0,Good
US1FLFL0039,1,2026-03-24,0.0,Good
US1FLFL0039,1,2026-03-25,2.43,Good
US1FLFL0030,1,2026-01-01,0.0,Good
US1FLFL0030,1,2026-01-02,0.0,Good
US1FLFL0030,1,2026-01-03,0.0,Good
US1FLFL0030,1,2026-01-04,0.56,Good
US1FLFL0030,1,2026-01-05,0.01,Good
US1FLFL0030,1,2026-01-06,0.0,Good
US1FLFL0030,1,2026-01-07,0.01,Good
US1FLFL0030,1,2026-01-08,0.0,Good
US1FLFL0030,1,2026-01-09,0.0,Good
US1FLFL0030,1,2026-01-10,0.0,Good
US1FLFL0030,1,2026-01-11,0.0,Good
US1FLFL0030,1,2026-01-12,0.01,Good
US1FLFL0030,1,2026-01-13,0.0,Good
US1FLFL0030,1,2026-01-14,0.0,Good
US1FLFL0030,1,2026-01-15,0.14,Good
US1FLFL0030,1,2026-01-16,0.0,Good
US1FLFL0030,1,2026-01-17,0.0,Good
US1FLFL0030,1,2026-01-18,0.0,Good
US1FLFL0030,1,2026-01-19,0.1,Good
US1FLFL0030,1,2026-01-20,0.0,Good
US1FLFL0030,1,2026-01-21,0.0,Good
US1FLFL0030,1,2026-01-22,0.0,Good
US1FLFL0030,1,2026-01-23,0.0,Good
US1FLFL0030,1,2026-01-24,0.0,Good
US1FLFL0030,1,2026-01-25,0.0,Good
US1FLFL0030,1,2026-01-26,0.01,Good
US1FLFL0030,1,2026-01-27,0.0,Good
US1FLFL0030,1,2026-01-28,0.0,Good
US1FLFL0030,1,2026-01-29,0.0,Good
US1FLFL0030,1,2026-01-30,0.0,Good
US1FLFL0030,1,2026-01-31,0.0,Good
US1FLFL0030,1,2026-02-01,0.0,Good
US1FLFL0030,1,2026-02-02,0.0,Good
US1FLFL0030,1,2026-02-03,0.0,Good
US1FLFL0030,1,2026-02-04,0.0,Good
US1FLFL0030,1,2026-02-05,0.24,Good
US1FLFL0030,1,2026-02-06,0.0,Good
US1FLFL0030,1,2026-02-07,0.0,Good
US1FLFL0030,1,2026-02-08,0.0,Good
US1FLFL0030,1,2026-02-09,0.0,Good
US1FLFL0030,1,2026-02-10,0.0,Good
US1FLFL0030,1,2026-02-11,0.0,Good
US1FLFL0030,1,2026-02-12,0.0,Good
US1FLFL0030,1,2026-02-13,0.0,Good
US1FLFL0030,1,2026-02-14,0.0,Good
US1FLFL0030,1,2026-02-15,0.0,Good
US1FLFL0030,1,2026-02-16,0.76,Good
US1FLFL0030,1,2026-02-17,0.01,Good
US1FLFL0030,1,2026-02-18,0.0,Good
US1FLFL0030,1,2026-02-19,0.0,Good
US1FLFL0030,1,2026-02-20,0.0,Good
US1FLFL0030,1,2026-02-21,0.0,Good
US1FLFL0030,1,2026-02-22,0.13,Good
US1FLFL0030,1,2026-02-23,0.0,Good
US1FLFL0030,1,2026-02-24,0.0,Good
US1FLFL0030,1,2026-02-25,0.0,Good
US1FLFL0030,1,2026-02-26,0.0,Good
US1FLFL0030,1,2026-02-27,0.0,Good
US1FLFL0030,1,2026-02-28,0.88,Good
US1FLFL0030,1,2026-03-01,0.0,Good
US1FLFL0030,1,2026-03-02,0.0,Good
US1FLFL0030,1,2026-03-03,0.0,Good
US1FLFL0030,1,2026-03-04,0.0,Good
US1FLFL0030,1,2026-03-05,0.0,Good
US1FLFL0030,1,2026-03-06,0.0,Good
US1FLFL0030,1,2026-03-07,0.0,Good
US1FLFL0030,1,2026-03-08,0.0,Good
US1FLFL0030,1,2026-03-09,0.03,Good
US1FLFL0030,1,2026-03-10,0.0,Good
US1FLFL0030,1,2026-03-11,0.0,Good
US1FLFL0030,1,2026-03-12,0.0,Good
US1FLFL0030,1,2026-03-13,0.16,Good
US1FLFL0030,1,2026-03-14,0.0,Good
US1FLFL0030,1,2026-03-15,0.0,Good
US1FLFL0030,1,2026-03-16,0.96,Good
US1FLFL0030,1,2026-03-17,0.62,Good
US1FLFL0030,1,2026-03-18,0.0,Good
US1FLFL0030,1,2026-03-19,0.0,Good
US1FLFL0030,1,2026-03-20,0.0,Good
US1FLFL0030,1,2026-03-21,0.0,Good
US1FLFL0030,1,2026-03-22,0.0,Good
US1FLFL0030,1,2026-03-23,0.0,Good
US1FLFL0030,1,2026-03-24,0.0,Good
US1FLFL0030,1,2026-03-25,0.22,Good
US1FLVL0062,1,2026-01-01,0.0,Good
US1FLVL0062,1,2026-01-02,0.0,Good
US1FLVL0062,1,2026-01-03,0.0,Good
US1FLVL0062,1,2026-01-04,0.43,Good
US1FLVL0062,1,2026-01-05,0.0,Good
US1FLVL0062,1,2026-01-06,0.0,Good
US1FLVL0062,1,2026-01-07,0.0,Good
US1FLVL0062,1,2026-01-08,0.0,Good
US1FLVL0062,1,2026-01-09,0.0,Good
US1FLVL0062,1,2026-01-10,0.0,Good
US1FLVL0062,1,2026-01-11,0.0,Good
US1FLVL0062,1,2026-01-12,0.0,Good
US1FLVL0062,1,2026-01-13,0.0,Good
US1FLVL0062,1,2026-01-14,0.0,Good
US1FLVL0062,1,2026-01-15,0.27,Good
US1FLVL0062,1,2026-01-16,0.0,Good
US1FLVL0062,1,2026-01-17,0.0,Good
US1FLVL0062,1,2026-01-18,0.05,Good
US1FLVL0062,1,2026-01-19,0.0,Good
US1FLVL0062,1,2026-01-20,0.0,Good
US1FLVL0062,1,2026-01-21,0.0,Good
US1FLVL0062,1,2026-01-22,0.0,Good
US1FLVL0062,1,2026-01-23,0.0,Good
US1FLVL0062,1,2026-01-24,0.0,Good
US1FLVL0062,1,2026-01-26,0.02,Good
US1FLVL0062,1,2026-01-27,0.04,Good
US1FLVL0062,1,2026-01-28,0.0,Good
US1FLVL0062,1,2026-01-29,0.0,Good
US1FLVL0062,1,2026-01-30,0.0,Good
US1FLVL0062,1,2026-01-31,0.0,Good
US1FLVL0062,1,2026-02-01,0.0,Good
US1FLVL0062,1,2026-02-02,0.0,Good
US1FLVL0062,1,2026-02-03,0.0,Good
US1FLVL0062,1,2026-02-04,0.0,Good
US1FLVL0062,1,2026-02-05,0.2,Good
US1FLVL0062,1,2026-02-06,0.04,Good
US1FLVL0062,1,2026-02-07,0.0,Good
US1FLVL0062,1,2026-02-08,0.0,Good
US1FLVL0062,1,2026-02-09,0.0,Good
US1FLVL0062,1,2026-02-10,0.0,Good
US1FLVL0062,1,2026-02-11,0.0,Good
US1FLVL0062,1,2026-02-12,0.02,Good
US1FLVL0062,1,2026-02-13,0.0,Good
US1FLVL0062,1,2026-02-14,0.0,Good
US1FLVL0062,1,2026-02-15,0.0,Good
US1FLVL0062,1,2026-02-16,0.52,Good
US1FLVL0062,1,2026-02-17,0.0,Good
US1FLVL0062,1,2026-02-18,0.0,Good
US1FLVL0062,1,2026-02-19,0.0,Good
US1FLVL0062,1,2026-02-20,0.0,Good
US1FLVL0062,1,2026-02-21,0.0,Good
US1FLVL0062,1,2026-02-22,0.0,Good
US1FLVL0062,1,2026-02-23,0.07,Good
US1FLVL0062,1,2026-02-24,0.0,Good
US1FLVL0062,1,2026-02-25,0.0,Good
US1FLVL0062,1,2026-02-26,0.0,Good
US1FLVL0062,1,2026-02-27,0.0,Good
US1FLVL0062,1,2026-02-28,0.34,Good
US1FLVL0062,1,2026-03-01,0.0,Good
US1FLVL0062,1,2026-03-02,0.0,Good
US1FLVL0062,1,2026-03-03,0.0,Good
US1FLVL0062,1,2026-03-04,0.04,Good
US1FLVL0062,1,2026-03-05,0.0,Good
US1FLVL0062,1,2026-03-06,0.0,Good
US1FLVL0062,1,2026-03-07,0.0,Good
US1FLVL0062,1,2026-03-08,0.0,Good
US1FLVL0062,1,2026-03-09,0.03,Good
US1FLVL0062,1,2026-03-10,0.0,Good
US1FLVL0062,1,2026-03-11,0.0,Good
US1FLVL0062,1,2026-03-12,0.0,Good
US1FLVL0062,1,2026-03-13,0.06,Good
US1FLVL0062,1,2026-03-14,0.0,Good
US1FLVL0062,1,2026-03-15,0.0,Good
US1FLVL0062,1,2026-03-16,0.62,Good
US1FLVL0062,1,2026-03-17,0.69,Good
US1FLVL0062,1,2026-03-18,0.0,Good
US1FLVL0062,1,2026-03-19,0.0,Good
US1FLVL0062,1,2026-03-20,0.0,Good
US1FLVL0062,1,2026-03-21,0.0,Good
US1FLVL0062,1,2026-03-22,0.0,Good
US1FLVL0062,1,2026-03-23,0.0,Good
US1FLVL0062,1,2026-03-24,0.0,Good
US1FLVL0062,1,2026-03-25,0.17,Good
US1FLFL0032,1,2026-01-01,0.0,Good
US1FLFL0032,1,2026-01-02,0.0,Good
US1FLFL0032,1,2026-01-03,0.0,Good
US1FLFL0032,1,2026-01-04,0.51,Good
US1FLFL0032,1,2026-01-05,0.0,Good
US1FLFL0032,1,2026-01-06,0.0,Good
US1FLFL0032,1,2026-01-07,0.01,Good
US1FLFL0032,1,2026-01-08,0.0,Good
US1FLFL0032,1,2026-01-09,0.0,Good
US1FLFL0032,1,2026-01-10,0.0,Good
US1FLFL0032,1,2026-01-11,0.0,Good
US1FLFL0032,1,2026-01-12,0.05,Good
US1FLFL0032,1,2026-01-13,0.0,Good
US1FLFL0032,1,2026-01-14,0.0,Good
US1FLFL0032,1,2026-01-15,0.12,Good
US1FLFL0032,1,2026-01-16,0.0,Good
US1FLFL0032,1,2026-01-17,0.0,Good
US1FLFL0032,1,2026-01-18,0.0,Good
US1FLFL0032,1,2026-01-19,0.1,Good
US1FLFL0032,1,2026-01-20,0.0,Good
US1FLFL0032,1,2026-01-21,0.0,Good
US1FLFL0032,1,2026-01-22,0.0,Good
US1FLFL0032,1,2026-01-23,0.0,Good
US1FLFL0032,1,2026-01-24,0.0,Good
US1FLFL0032,1,2026-01-25,0.0,Good
US1FLFL0032,1,2026-01-26,0.06,Good
US1FLFL0032,1,2026-01-27,0.05,Good
US1FLFL0032,1,2026-01-28,0.0,Good
US1FLFL0032,1,2026-01-29,0.0,Good
US1FLFL0032,1,2026-01-30,0.0,Good
US1FLFL0032,1,2026-01-31,0.0,Good
US1FLFL0032,1,2026-02-01,0.0,Good
US1FLFL0032,1,2026-02-02,0.0,Good
US1FLFL0032,1,2026-02-03,0.0,Good
US1FLFL0032,1,2026-02-04,0.0,Good
US1FLFL0032,1,2026-02-05,0.15,Good
US1FLFL0032,1,2026-02-06,0.0,Good
US1FLFL0032,1,2026-02-07,0.0,Good
US1FLFL0032,1,2026-02-08,0.0,Good
US1FLFL0032,1,2026-02-09,0.0,Good
US1FLFL0032,1,2026-02-10,0.0,Good
US1FLFL0032,1,2026-02-11,0.0,Good
US1FLFL0032,1,2026-02-12,0.0,Good
US1FLFL0032,1,2026-02-13,0.0,Good
US1FLFL0032,1,2026-02-14,0.0,Good
US1FLFL0032,1,2026-02-15,0.0,Good
US1FLFL0032,1,2026-02-16,0.75,Good
US1FLFL0032,1,2026-02-17,0.0,Good
US1FLFL0032,1,2026-02-18,0.0,Good
US1FLFL0032,1,2026-02-19,0.0,Good
US1FLFL0032,1,2026-02-20,0.0,Good
US1FLFL0032,1,2026-02-21,0.0,Good
US1FLFL0032,1,2026-02-22,0.03,Good
US1FLFL0032,1,2026-02-23,0.0,Good
US1FLFL0032,1,2026-02-24,0.0,Good
US1FLFL0032,1,2026-02-25,0.0,Good
US1FLFL0032,1,2026-02-26,0.0,Good
US1FLFL0032,1,2026-02-27,0.0,Good
US1FLFL0032,1,2026-02-28,1.35,Good
US1FLFL0032,1,2026-03-02,0.0,Good
US1FLFL0032,1,2026-03-03,0.0,Good
US1FLFL0032,1,2026-03-04,0.03,Good
US1FLFL0032,1,2026-03-05,0.0,Good
US1FLFL0032,1,2026-03-06,0.0,Good
US1FLFL0032,1,2026-03-07,0.0,Good
US1FLFL0032,1,2026-03-08,0.0,Good
US1FLFL0032,1,2026-03-09,0.12,Good
US1FLFL0032,1,2026-03-10,0.0,Good
US1FLFL0032,1,2026-03-11,0.0,Good
US1FLFL0032,1,2026-03-12,0.0,Good
US1FLFL0032,1,2026-03-13,0.13,Good
US1FLFL0032,1,2026-03-14,0.0,Good
US1FLFL0032,1,2026-03-15,0.0,Good
US1FLFL0032,1,2026-03-16,1.04,Good
US1FLFL0032,1,2026-03-17,0.52,Good
US1FLFL0032,1,2026-03-18,0.0,Good
US1FLFL0032,1,2026-03-19,0.0,Good
US1FLFL0032,1,2026-03-20,0.0,Good
US1FLFL0032,1,2026-03-21,0.0,Good
